job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,cons_conf_idx,euribor_3_month,deposit,age_bucket,previous_campaign
1,2,2,0,2,0,2,5,3,3,-46.2,1.334,0,3,0
2,3,3,0,2,0,2,5,3,1,-46.2,1.334,0,3,0
0,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,2,2,1,5,3,1,-46.2,1.334,0,2,0
1,1,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,2,0,2,2,2,5,3,4,-46.2,1.334,0,2,0
2,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,3,0,2,2,2,5,3,1,-46.2,1.334,0,1,0
9,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
9,1,4,0,2,2,2,5,3,1,-46.2,1.334,0,1,0
0,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,1,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
7,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
9,1,4,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,1,2,1,0,0,2,5,3,1,-46.2,1.334,0,2,1
9,3,4,0,0,0,2,5,3,8,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,1,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
0,2,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,3,0,2,0,1,5,3,1,-46.2,1.334,0,2,0
0,2,4,1,2,0,2,5,3,1,-46.2,1.334,0,3,1
7,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
5,2,3,0,0,2,2,5,3,1,-46.2,1.334,0,3,0
1,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
9,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,1,2,0,1,1,2,5,3,3,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,2,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
9,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
0,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
0,1,4,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,1,2,1,2,0,2,5,3,1,-46.2,1.334,0,2,0
6,2,4,1,1,1,2,5,3,2,-46.2,1.334,0,2,1
0,1,3,0,1,1,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,2,0
0,2,4,0,1,1,2,5,3,1,-46.2,1.334,0,2,0
0,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,3,0
1,2,2,0,2,0,2,5,3,1,-46.2,1.334,0,3,1
1,2,2,0,0,2,2,5,3,4,-46.2,1.334,0,2,0
0,2,1,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
7,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
9,1,1,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
4,3,4,0,0,0,1,5,3,1,-46.2,1.334,0,3,0
4,3,4,0,2,2,1,5,3,1,-46.2,1.334,0,3,1
9,2,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,1,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
7,2,3,0,2,0,2,5,3,1,-46.2,1.334,1,1,1
7,1,3,1,2,0,2,5,3,1,-46.2,1.334,0,2,0
6,2,3,0,2,0,2,5,3,5,-46.2,1.334,0,2,0
1,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
0,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
4,2,4,0,0,0,2,5,3,1,-46.2,1.334,1,3,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
9,3,4,0,2,0,2,5,3,1,-46.2,1.334,0,3,1
0,2,3,0,0,2,2,5,3,1,-46.2,1.334,0,1,0
7,2,3,0,2,2,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,2,2,0,2,2,2,5,3,1,-46.2,1.334,0,1,0
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
9,2,4,0,0,2,2,5,3,1,-46.2,1.334,0,2,0
1,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,3,0
0,1,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,3,0,0,2,2,5,3,1,-46.2,1.334,1,1,0
9,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,0,1,1,2,5,3,5,-46.2,1.334,0,2,0
9,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
7,2,3,1,2,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,2,1,0,2,2,5,3,1,-46.2,1.334,0,2,1
2,2,4,1,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,1,0,0,2,2,5,3,2,-46.2,1.334,0,2,0
4,2,4,1,0,0,1,5,3,2,-46.2,1.334,0,2,0
1,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
7,3,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,2,2,1,2,0,2,5,3,4,-46.2,1.334,0,3,0
6,1,4,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,2,-46.2,1.334,1,2,1
4,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
3,3,2,0,0,2,2,5,3,1,-46.2,1.334,0,1,0
9,2,4,1,2,0,2,5,3,1,-46.2,1.334,0,2,0
9,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
7,1,3,0,0,2,2,5,3,1,-46.2,1.334,0,1,0
0,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,0
1,1,2,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,2,1,0,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,3,1
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,3,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,3,0
9,1,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,2,1,2,0,2,5,3,1,-46.2,1.334,0,1,0
7,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
5,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,3,0
7,1,3,0,2,0,2,5,3,1,-46.2,1.334,1,2,1
2,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,3,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,1,0
9,1,4,0,2,0,1,5,3,3,-46.2,1.334,0,2,0
1,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
0,1,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
0,2,4,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,3,0,0,2,2,5,3,2,-46.2,1.334,0,2,0
1,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
0,1,2,1,0,0,2,5,3,2,-46.2,1.334,0,3,1
0,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,2,1,2,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
9,1,4,0,2,0,2,5,3,2,-46.2,1.334,1,2,1
7,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,1,0
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
7,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
7,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,1,3,0,0,0,2,5,3,4,-46.2,1.334,0,1,0
0,1,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
10,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
0,0,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
1,1,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
5,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,3,0
1,1,4,0,2,2,2,5,3,1,-46.2,1.334,0,2,0
7,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,1,1
1,3,2,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
9,1,4,0,0,0,2,5,3,2,-46.2,1.334,1,1,1
2,1,3,0,0,2,2,5,3,1,-46.2,1.334,0,3,1
0,2,3,0,2,2,2,5,3,2,-46.2,1.334,0,1,0
1,2,3,0,2,2,2,5,3,1,-46.2,1.334,0,1,0
1,2,2,0,2,2,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,1,2,2,2,5,3,2,-46.2,1.334,0,2,0
0,1,3,0,2,2,2,5,3,2,-46.2,1.334,0,2,0
7,2,3,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
9,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,3,1
1,2,2,1,2,2,2,5,3,2,-46.2,1.334,0,3,1
1,1,3,0,0,2,2,5,3,1,-46.2,1.334,1,2,0
1,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,2,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,2,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
0,2,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
4,3,4,0,2,0,2,5,3,2,-46.2,1.334,0,3,1
1,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
0,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,2,1,2,0,2,5,3,1,-46.2,1.334,0,1,0
0,1,2,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
0,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
1,3,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,2,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,0,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,2,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
1,3,3,1,2,0,2,5,3,1,-46.2,1.334,0,2,1
0,3,4,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
2,2,4,1,2,0,2,5,3,2,-46.2,1.334,0,2,1
0,1,1,1,2,0,2,5,3,1,-46.2,1.334,0,3,0
0,2,3,0,2,0,1,5,3,2,-46.2,1.334,0,2,1
1,2,2,0,2,0,2,5,3,3,-46.2,1.334,0,2,0
0,1,1,1,0,0,2,5,3,1,-46.2,1.334,0,3,0
4,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
0,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
7,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
7,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
0,2,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,1,4,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
9,2,4,0,0,0,2,5,3,1,-46.2,1.334,1,1,0
0,2,3,0,0,2,2,5,3,1,-46.2,1.334,0,2,0
0,1,2,0,2,0,1,5,3,2,-46.2,1.334,0,2,1
1,2,3,1,0,0,2,5,3,2,-46.2,1.334,1,2,0
0,2,4,1,2,0,2,5,3,1,-46.2,1.334,0,3,1
1,2,3,0,2,2,2,5,3,1,-46.2,1.334,0,3,0
7,1,3,1,2,0,2,5,3,2,-46.2,1.334,0,1,1
1,2,2,1,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,2,1
1,2,2,0,0,0,2,5,3,2,-46.2,1.334,0,3,1
1,2,3,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
9,1,4,0,0,2,2,5,3,2,-46.2,1.334,0,1,0
1,3,3,1,0,0,2,5,3,2,-46.2,1.334,0,2,0
9,1,4,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
0,1,4,0,0,0,2,5,3,2,-46.2,1.334,0,1,1
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
1,1,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,3,1,2,2,2,5,3,1,-46.2,1.334,0,2,0
7,2,3,1,1,1,2,5,3,2,-46.2,1.334,0,1,0
1,2,3,1,2,0,2,5,3,1,-46.2,1.334,0,3,0
0,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
1,2,3,1,2,2,2,5,3,2,-46.2,1.334,0,2,1
1,2,3,1,2,2,2,5,3,1,-46.2,1.334,0,3,0
1,2,3,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
3,2,2,1,2,2,2,5,3,2,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,1
9,3,4,0,0,0,2,5,3,2,-46.2,1.334,0,3,0
7,2,3,0,2,2,2,5,3,2,-46.2,1.334,0,2,1
0,1,4,0,0,0,2,5,3,2,-46.2,1.334,0,1,1
0,3,3,0,2,2,2,5,3,2,-46.2,1.334,0,3,1
1,2,3,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
8,1,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
0,1,4,0,2,2,2,5,3,3,-46.2,1.334,0,3,0
1,2,3,0,2,2,2,5,3,2,-46.2,1.334,0,3,0
1,1,3,0,2,0,2,5,3,2,-46.2,1.334,0,3,0
1,2,4,1,2,0,2,5,3,4,-46.2,1.334,0,3,1
9,1,4,0,2,2,2,5,3,1,-46.2,1.334,1,1,0
1,1,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,2,1,0,0,2,5,3,1,-46.2,1.334,0,2,0
10,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
6,1,4,0,0,0,2,5,3,2,-46.2,1.334,1,1,0
1,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,2,1,0,0,2,5,3,3,-46.2,1.334,0,3,0
2,1,3,0,2,0,2,5,3,3,-46.2,1.334,1,3,0
6,2,1,1,0,0,2,5,3,2,-46.2,1.334,0,3,0
9,2,4,1,0,0,2,5,3,3,-46.2,1.334,0,2,1
3,3,3,0,2,0,2,5,3,3,-46.2,1.334,0,2,1
3,2,2,1,0,0,2,5,3,2,-46.2,1.334,0,2,1
9,1,4,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,2,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
0,1,4,0,0,0,2,5,3,4,-46.2,1.334,0,2,0
7,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
3,2,3,1,2,2,2,5,3,4,-46.2,1.334,0,2,1
4,2,4,1,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,3,3,0,2,0,1,5,3,4,-46.2,1.334,0,1,1
0,1,3,0,2,2,2,5,3,2,-46.2,1.334,0,1,0
2,2,3,1,0,0,2,5,3,2,-46.2,1.334,0,3,0
0,2,4,0,0,0,2,5,3,1,-46.2,1.334,0,3,0
0,1,4,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,3,0,2,0,2,5,3,3,-46.2,1.334,0,2,1
1,2,3,0,2,0,1,5,3,2,-46.2,1.334,0,3,0
4,1,3,0,0,2,2,5,3,2,-46.2,1.334,0,1,0
1,2,3,1,0,2,2,5,3,2,-46.2,1.334,0,3,0
7,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
9,1,4,1,2,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
9,3,4,0,2,0,1,5,3,1,-46.2,1.334,0,2,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,1,0
1,2,3,0,0,0,2,5,3,1,-46.2,1.334,0,2,0
9,2,4,0,2,2,2,5,3,1,-46.2,1.334,0,1,0
4,2,4,0,2,0,2,5,3,1,-46.2,1.334,0,2,0
9,3,3,0,2,2,2,5,3,3,-46.2,1.334,0,1,1
7,2,3,1,0,0,2,5,3,1,-46.2,1.334,1,2,1
1,2,1,0,2,0,2,5,3,1,-46.2,1.334,0,2,1
0,3,3,0,2,0,2,5,3,1,-46.2,1.334,0,1,1
1,2,3,0,2,2,2,5,3,6,-46.2,1.334,0,2,1
0,2,4,0,0,0,1,5,3,4,-46.2,1.334,0,2,0
7,1,3,1,2,0,2,5,3,3,-46.2,1.334,0,1,0
1,1,4,0,2,0,2,5,3,3,-46.2,1.334,0,1,0
1,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,2,1,2,0,2,5,3,2,-46.2,1.334,0,2,0
0,1,1,1,0,2,2,5,3,3,-46.2,1.334,0,3,0
4,2,4,1,2,2,2,5,3,4,-46.2,1.334,0,2,0
7,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
4,1,4,0,2,2,2,5,3,2,-46.2,1.334,0,2,1
4,3,4,0,2,2,2,5,3,2,-46.2,1.334,0,3,1
9,3,4,0,2,0,2,5,3,2,-46.2,1.334,0,3,1
7,2,3,0,0,0,2,5,3,4,-46.2,1.334,0,2,1
1,1,3,1,2,0,2,5,3,2,-46.2,1.334,0,2,1
2,1,3,0,2,2,2,5,3,2,-46.2,1.334,0,2,0
0,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
4,2,4,0,2,0,2,5,3,4,-46.2,1.334,0,2,0
4,3,4,0,0,0,2,5,3,2,-46.2,1.334,0,3,0
1,2,2,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
2,2,4,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
7,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,3,0
5,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,3,1
1,1,3,0,2,0,2,5,3,2,-46.2,1.334,0,1,1
1,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,1
9,2,4,0,0,0,2,5,3,3,-46.2,1.334,1,2,0
2,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
7,2,3,1,0,2,2,5,3,2,-46.2,1.334,0,1,0
0,1,4,0,0,2,2,5,3,2,-46.2,1.334,0,2,1
1,1,3,0,0,2,2,5,3,2,-46.2,1.334,1,2,1
0,1,4,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
9,1,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
1,2,3,1,0,0,2,5,3,2,-46.2,1.334,0,1,1
6,3,4,0,0,0,2,5,3,3,-46.2,1.334,0,2,1
1,2,3,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
1,2,2,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
1,2,2,1,2,0,2,5,3,2,-46.2,1.334,0,1,0
10,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
6,2,3,0,0,0,2,5,3,4,-46.2,1.334,0,2,1
2,2,2,0,0,0,2,5,3,3,-46.2,1.334,0,3,0
9,2,4,0,2,0,2,5,3,3,-46.2,1.334,0,2,0
1,2,2,1,0,2,2,5,3,3,-46.2,1.334,0,2,1
7,1,3,0,0,2,2,5,3,2,-46.2,1.334,0,3,1
0,2,3,0,2,0,2,5,3,3,-46.2,1.334,0,1,0
7,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
9,2,4,0,0,2,2,5,3,4,-46.2,1.334,0,2,0
1,2,3,1,0,0,2,5,3,2,-46.2,1.334,0,2,1
2,1,4,0,2,0,2,5,3,3,-46.2,1.334,0,3,0
0,1,4,0,0,0,2,5,3,3,-46.2,1.334,0,1,0
0,2,3,1,0,0,2,5,3,3,-46.2,1.334,0,2,1
0,1,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
7,2,3,0,2,0,1,5,3,3,-46.2,1.334,0,1,1
0,2,4,0,0,0,2,5,3,2,-46.2,1.334,0,2,1
1,2,2,1,0,2,2,5,3,4,-46.2,1.334,0,3,1
0,3,4,0,2,0,2,5,3,3,-46.2,1.334,0,3,0
1,2,2,0,0,0,2,5,3,4,-46.2,1.334,0,3,1
0,2,3,0,0,0,1,5,3,3,-46.2,1.334,0,2,0
1,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,2,1,2,0,2,5,3,3,-46.2,1.334,0,2,0
9,2,4,0,2,0,2,5,3,3,-46.2,1.334,0,2,0
1,2,3,0,2,0,2,5,3,3,-46.2,1.334,0,2,0
7,3,3,1,0,0,2,5,3,3,-46.2,1.334,0,2,0
1,1,3,1,0,0,2,5,3,3,-46.2,1.334,0,1,0
8,1,3,0,0,0,2,5,3,2,-46.2,1.334,0,1,0
1,2,2,0,2,0,2,5,3,8,-46.2,1.334,0,2,0
2,2,4,0,2,0,2,5,3,4,-46.2,1.334,1,2,1
1,2,3,1,0,0,1,5,3,2,-46.2,1.334,0,2,0
7,2,3,0,0,2,2,5,3,2,-46.2,1.334,0,2,1
9,3,4,0,0,2,2,5,3,2,-46.2,1.334,0,2,1
7,2,3,0,0,2,2,5,3,2,-46.2,1.334,0,2,0
0,1,3,0,2,0,2,5,3,3,-46.2,1.334,0,2,1
1,2,2,0,0,0,2,5,3,2,-46.2,1.334,1,3,0
1,2,2,0,2,2,2,5,3,2,-46.2,1.334,1,2,0
1,2,3,0,2,0,2,5,3,3,-46.2,1.334,0,2,1
1,2,2,1,0,0,1,5,3,6,-46.2,1.334,0,3,0
7,2,3,0,2,0,1,5,3,2,-46.2,1.334,0,2,0
1,2,1,0,0,0,2,5,3,6,-46.2,1.334,0,2,0
10,2,2,0,0,0,2,5,3,2,-46.2,1.334,0,2,0
0,2,3,0,0,0,2,5,3,2,-46.2,1.334,0,3,1
9,1,4,0,0,0,2,5,3,3,-46.2,1.334,0,2,0
7,2,3,0,2,0,2,5,3,2,-46.2,1.334,0,2,0
3,2,3,1,0,0,2,5,3,5,-46.2,1.334,0,2,1
1,2,2,0,2,0,2,5,3,2,-46.2,1.334,0,1,0
9,1,4,0,2,2,2,5,3,3,-46.2,1.334,1,2,0
9,2,4,0,0,0,2,5,4,2,-46.2,1.327,0,2,1
0,2,3,1,2,0,2,5,4,5,-46.2,1.327,0,3,0
9,1,4,0,0,0,2,5,4,2,-46.2,1.327,0,1,0
0,1,4,0,0,0,2,5,4,2,-46.2,1.327,0,2,0
4,2,1,0,0,0,1,5,4,5,-46.2,1.327,0,2,1
1,2,2,1,0,0,2,5,4,2,-46.2,1.327,0,1,0
1,1,3,1,2,0,2,5,4,5,-46.2,1.327,0,2,0
7,2,4,1,0,0,2,5,4,2,-46.2,1.327,0,3,0
1,2,3,0,0,0,2,5,4,2,-46.2,1.327,0,2,0
7,2,3,1,2,0,2,5,4,3,-46.2,1.327,0,1,0
4,2,2,0,0,0,2,5,4,4,-46.2,1.327,0,2,0
1,2,3,0,0,0,1,5,4,1,-46.2,1.327,0,2,0
0,3,3,1,0,0,2,5,4,3,-46.2,1.327,0,2,0
9,2,4,0,2,0,2,5,4,4,-46.2,1.327,0,2,0
1,2,2,0,0,0,2,5,4,4,-46.2,1.327,0,2,0
4,2,2,0,2,0,2,5,4,5,-46.2,1.327,0,2,0
0,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
1,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
9,2,4,0,2,0,1,5,4,3,-46.2,1.327,0,2,1
0,1,3,0,2,2,2,5,4,1,-46.2,1.327,0,2,1
0,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
3,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
1,2,4,0,2,0,2,5,4,1,-46.2,1.327,0,3,1
4,2,4,0,0,0,2,5,4,1,-46.2,1.327,0,2,0
1,2,2,0,0,0,2,5,4,1,-46.2,1.327,0,1,0
1,2,4,1,2,0,2,5,4,1,-46.2,1.327,0,3,1
0,1,4,0,2,2,2,5,4,1,-46.2,1.327,0,1,0
1,2,4,1,2,0,2,5,4,1,-46.2,1.327,0,3,1
1,2,3,0,2,2,2,5,4,3,-46.2,1.327,0,1,0
9,1,4,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
0,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,2,2,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,1
1,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,1
0,1,3,0,0,0,2,5,4,1,-46.2,1.327,1,2,0
1,2,2,0,1,1,2,5,4,1,-46.2,1.327,0,2,0
1,2,2,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
0,1,2,0,0,0,2,5,4,11,-46.2,1.327,0,2,0
2,3,2,0,0,2,2,5,4,1,-46.2,1.327,0,1,1
1,2,3,1,0,0,2,5,4,1,-46.2,1.327,0,3,0
0,2,4,0,2,0,2,5,4,6,-46.2,1.327,0,1,1
1,1,4,1,0,0,2,5,4,1,-46.2,1.327,0,2,0
7,1,3,1,2,0,2,5,4,1,-46.2,1.327,0,1,0
1,2,2,0,0,0,2,5,4,1,-46.2,1.327,0,1,0
9,2,4,0,2,0,2,5,4,1,-46.2,1.327,0,2,1
0,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,1
0,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
0,1,3,0,2,2,2,5,4,1,-46.2,1.327,0,2,0
9,1,4,1,2,0,2,5,4,1,-46.2,1.327,0,1,0
9,2,4,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
4,2,3,0,2,0,1,5,4,1,-46.2,1.327,0,2,0
7,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
7,2,3,0,2,0,1,5,4,1,-46.2,1.327,0,2,1
1,2,2,1,2,0,2,5,4,1,-46.2,1.327,0,2,0
0,1,3,0,2,2,2,5,4,1,-46.2,1.327,0,2,0
0,1,4,0,0,0,2,5,4,2,-46.2,1.327,0,2,0
1,2,3,0,2,2,2,5,4,1,-46.2,1.327,0,2,0
0,1,4,0,2,2,2,5,4,1,-46.2,1.327,0,1,1
2,2,1,0,2,2,2,5,4,3,-46.2,1.327,0,2,0
1,1,3,0,0,2,2,5,4,1,-46.2,1.327,0,1,0
9,1,4,0,2,2,2,5,4,1,-46.2,1.327,0,3,1
7,2,3,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,1,3,0,2,0,2,5,4,1,-46.2,1.327,0,1,0
5,3,3,0,2,2,2,5,4,5,-46.2,1.327,0,3,1
9,1,4,0,2,0,2,5,4,1,-46.2,1.327,0,3,1
1,2,1,0,2,0,2,5,4,1,-46.2,1.327,0,2,0
1,1,3,0,2,0,2,5,4,1,-46.2,1.327,1,1,1
0,2,3,0,0,0,2,5,4,1,-46.2,1.327,0,1,0
