age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons_conf_idx,euribor_3_month,deposit,age_bucket,previous_campaign
49,0,3,4,0,0,0,2,5,1,5,999,0,1,-46.2,1.354,0,3,0
36,9,2,4,0,2,0,2,5,1,5,999,0,1,-46.2,1.354,0,2,0
50,6,2,3,0,2,2,2,5,1,6,3,1,3,-46.2,1.354,1,3,1
25,4,1,4,0,2,0,2,5,1,5,999,0,1,-46.2,1.354,0,1,0
56,7,2,3,0,2,0,2,5,1,2,999,0,1,-46.2,1.354,0,3,0
34,0,2,4,0,2,2,1,5,1,3,999,0,1,-46.2,1.354,0,2,0
59,11,2,1,0,2,0,2,5,1,7,6,1,3,-46.2,1.354,0,3,1
45,0,2,4,0,2,2,1,5,1,3,999,0,1,-46.2,1.354,0,2,0
60,0,2,4,0,2,0,2,5,1,2,11,1,3,-46.2,1.354,1,3,1
39,1,1,2,0,0,2,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
36,7,2,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
29,0,1,4,0,2,0,2,5,2,8,999,0,1,-46.2,1.344,0,1,0
37,1,2,2,0,2,0,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
25,7,2,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
36,0,3,3,0,2,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
33,5,2,3,0,2,0,2,5,2,3,999,0,1,-46.2,1.344,1,2,0
32,1,1,2,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,1,1
28,7,1,1,0,0,0,2,5,2,2,999,1,2,-46.2,1.344,0,1,1
34,0,2,4,0,2,0,2,5,2,3,999,1,2,-46.2,1.344,0,2,1
58,7,3,3,1,2,0,2,5,2,6,999,0,1,-46.2,1.344,0,3,0
40,0,1,3,0,2,0,2,5,2,3,999,0,1,-46.2,1.344,0,2,0
36,1,2,2,0,2,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
33,4,2,4,0,2,0,2,5,2,6,999,0,1,-46.2,1.344,0,2,0
38,0,2,4,0,0,0,1,5,2,6,999,0,1,-46.2,1.344,0,2,0
48,7,2,2,0,0,0,2,5,2,5,999,1,2,-46.2,1.344,0,3,1
57,5,2,2,0,0,0,2,5,2,4,999,1,2,-46.2,1.344,0,3,1
41,1,2,3,0,2,0,2,5,2,4,999,1,2,-46.2,1.344,0,2,1
55,5,2,2,0,0,0,2,5,2,5,999,0,1,-46.2,1.344,0,3,0
40,1,2,3,1,0,0,2,5,2,4,999,2,2,-46.2,1.344,0,2,1
36,0,3,3,0,2,0,1,5,2,2,999,0,1,-46.2,1.344,0,2,0
32,9,1,4,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
36,1,2,3,1,2,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
19,8,1,3,1,0,2,2,5,2,4,999,0,1,-46.2,1.344,0,1,0
44,1,2,2,0,2,0,1,5,2,7,999,0,1,-46.2,1.344,0,2,0
37,0,2,3,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
44,7,2,3,0,2,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
29,0,1,4,0,0,0,2,5,2,6,999,1,2,-46.2,1.344,0,1,1
44,0,1,4,1,0,0,2,5,2,6,999,0,1,-46.2,1.344,0,2,0
37,1,2,2,0,0,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
37,0,2,3,0,2,0,2,5,2,7,999,0,1,-46.2,1.344,0,2,0
33,3,2,3,1,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
40,1,2,3,0,2,0,2,5,2,3,999,0,1,-46.2,1.344,0,2,0
43,1,2,2,0,0,0,2,5,2,1,999,2,2,-46.2,1.344,0,2,1
42,1,2,3,0,0,0,2,5,2,5,10,1,3,-46.2,1.344,0,2,1
38,0,3,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
34,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
34,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
32,1,2,2,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
34,1,2,3,0,2,0,1,5,2,1,999,0,1,-46.2,1.344,0,2,0
34,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
42,1,2,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
32,1,2,3,0,2,0,2,5,2,1,999,2,2,-46.2,1.344,0,1,1
35,1,2,2,1,2,0,2,5,2,1,0,1,3,-46.2,1.344,0,2,1
38,1,2,3,1,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
34,4,2,4,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,0,3,3,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
35,7,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
32,9,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
35,7,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,0,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
29,7,3,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
41,0,2,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
33,0,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,0,2,3,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
47,9,2,4,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
41,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
41,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
41,1,2,3,0,2,0,2,5,2,1,999,2,2,-46.2,1.344,0,2,1
47,7,2,3,1,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
49,0,2,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
41,1,2,2,0,2,0,2,5,2,1,999,2,2,-46.2,1.344,0,2,1
36,1,2,2,1,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
40,0,1,3,0,0,0,2,5,2,6,999,0,1,-46.2,1.344,0,2,0
34,1,2,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
30,0,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
39,1,2,3,0,2,0,1,5,2,1,999,0,1,-46.2,1.344,0,2,0
38,2,2,4,0,0,2,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
39,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
38,2,2,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
58,0,1,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
49,0,2,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,1,3,1
44,1,2,3,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,1,2,3,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
49,1,2,4,0,2,2,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
38,1,3,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
51,0,2,2,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
41,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
35,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
58,0,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,1,3,0
49,1,2,4,0,2,2,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
49,1,2,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
50,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,1,3,0
43,1,2,2,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,6,2,3,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
35,9,3,4,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
38,9,2,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
43,1,2,2,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
47,4,2,4,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
51,0,2,2,1,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
34,1,2,1,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
31,7,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
35,1,1,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
45,1,2,2,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
34,1,2,3,0,2,0,2,5,2,1,3,2,3,-46.2,1.344,1,2,1
35,0,1,4,0,2,0,1,5,2,3,999,0,1,-46.2,1.344,0,2,0
29,8,1,3,1,0,2,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
36,0,1,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
31,7,1,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
45,2,3,3,0,2,2,2,5,2,3,999,0,1,-46.2,1.344,0,2,0
31,7,1,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
42,1,2,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
41,1,3,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
40,4,2,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
44,7,2,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
48,1,1,2,1,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
35,1,3,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
45,1,2,1,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,5,3,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
50,9,2,1,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
35,1,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
55,6,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
41,4,1,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
39,1,2,2,0,2,0,2,5,2,1,999,2,2,-46.2,1.344,0,2,1
54,1,2,3,1,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
34,2,1,4,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
39,1,2,2,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
43,1,2,3,1,1,1,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
40,4,2,4,0,1,1,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
50,9,2,1,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,1,3,0
54,1,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
57,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
50,9,2,1,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
43,1,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,4,2,4,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
43,1,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
45,9,3,4,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
28,1,1,3,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
36,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,1,2,1,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
36,1,2,3,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,7,2,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,1,2,2,0,2,2,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
43,1,2,3,1,0,0,2,5,2,1,6,1,3,-46.2,1.344,0,2,1
38,9,2,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
43,1,2,3,1,1,1,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
48,7,2,2,0,0,0,2,5,2,4,999,0,1,-46.2,1.344,0,3,0
35,7,2,2,1,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
30,0,2,3,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,1,1,0
34,9,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
45,1,2,2,1,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
46,1,2,3,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
44,1,2,2,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
44,0,2,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
30,1,1,3,0,0,2,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
30,9,1,4,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
46,1,2,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
42,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
30,9,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
36,1,1,2,1,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
36,1,1,2,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
36,0,3,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
38,9,2,4,0,0,0,1,5,2,2,999,0,1,-46.2,1.344,0,2,0
46,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
44,2,2,2,0,1,1,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
48,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
33,0,1,3,0,0,0,1,5,2,1,999,0,1,-46.2,1.344,0,2,0
40,0,1,3,0,0,0,2,5,2,6,999,0,1,-46.2,1.344,0,2,0
44,2,2,2,0,1,1,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
33,0,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,0,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,0,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,9,2,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
47,1,3,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
51,1,2,4,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
33,0,1,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
33,0,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,7,3,4,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
32,0,2,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
40,1,2,3,1,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
32,0,3,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
54,6,2,4,0,0,2,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
49,2,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
28,7,1,1,0,2,0,2,5,2,4,999,1,2,-46.2,1.344,0,1,1
49,2,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
58,5,2,3,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
32,7,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
32,7,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
47,2,2,1,1,2,0,1,5,2,1,999,1,2,-46.2,1.344,0,2,1
58,5,2,3,1,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
32,9,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
45,1,1,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
47,2,2,1,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
44,0,1,4,1,2,0,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
37,1,2,1,1,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
45,1,2,2,1,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
35,9,2,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
40,9,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
51,1,2,2,0,1,1,2,5,2,2,999,0,1,-46.2,1.344,1,3,0
42,1,2,2,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
35,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
57,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
42,1,2,2,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
49,1,2,2,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,1,3,1
34,0,2,3,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
36,0,1,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
32,4,3,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
37,4,1,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
32,4,3,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
45,2,3,3,0,2,0,2,5,2,3,999,0,1,-46.2,1.344,0,2,0
43,1,2,3,0,0,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
39,1,1,2,0,0,0,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
32,9,2,4,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
44,2,2,2,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,1,2,0
37,4,3,1,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
52,1,2,2,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,3,1
30,0,1,4,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
53,0,1,3,0,2,0,2,5,2,2,999,2,2,-46.2,1.344,0,3,1
31,10,1,4,0,2,0,2,5,2,9,999,0,1,-46.2,1.344,0,1,0
33,0,2,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
29,2,2,2,0,2,0,2,5,2,5,999,0,1,-46.2,1.344,0,1,0
34,0,2,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
35,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,4,1,4,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
36,5,1,4,0,2,0,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
37,4,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
50,1,2,2,0,0,0,2,5,2,2,999,1,2,-46.2,1.344,0,3,1
34,7,2,3,0,0,0,2,5,2,4,999,1,2,-46.2,1.344,0,2,1
37,4,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
58,7,3,3,1,2,0,2,5,2,4,999,2,2,-46.2,1.344,0,3,1
38,2,2,2,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
49,1,2,4,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,3,0
34,9,1,4,0,0,0,2,5,2,2,999,1,2,-46.2,1.344,1,2,1
38,2,2,2,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
34,7,2,3,1,0,0,2,5,2,5,999,0,1,-46.2,1.344,0,2,0
36,0,1,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
52,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
52,1,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
37,7,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
39,1,2,2,1,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,7,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
37,7,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
54,7,3,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
43,1,2,2,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
33,0,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
30,7,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
54,7,3,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,1,3,0
44,4,2,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
30,7,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
27,1,1,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
27,1,1,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
51,7,3,3,1,0,0,2,5,2,2,999,1,2,-46.2,1.344,0,3,1
57,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
36,1,2,3,0,0,0,2,5,2,3,999,1,2,-46.2,1.344,0,2,1
47,1,3,2,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
41,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
32,4,3,4,0,2,2,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
40,1,2,2,0,0,0,2,5,2,1,11,1,3,-46.2,1.344,0,2,1
29,0,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
29,0,1,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
29,0,1,4,0,2,2,2,5,2,1,999,2,2,-46.2,1.344,0,1,1
31,7,2,3,0,0,2,2,5,2,3,999,1,2,-46.2,1.344,0,1,1
29,0,1,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
29,0,1,4,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
37,7,2,3,0,0,0,2,5,2,4,999,0,1,-46.2,1.344,0,2,0
36,1,2,2,1,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
34,1,2,2,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
40,0,1,4,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
41,1,2,2,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
28,1,1,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
39,5,3,2,0,2,2,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
31,0,3,4,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
31,0,2,3,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,1,1
36,9,2,3,0,2,2,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
39,1,2,3,0,2,0,2,5,2,1,12,1,3,-46.2,1.344,0,2,1
32,6,2,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
33,1,2,2,1,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,2,2,3,0,0,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
36,2,2,3,0,2,0,2,5,2,1,999,1,2,-46.2,1.344,0,2,1
37,7,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
54,4,2,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
32,9,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
54,4,2,4,0,2,2,2,5,2,1,999,1,2,-46.2,1.344,0,3,1
47,1,1,2,1,0,0,2,5,2,4,999,1,2,-46.2,1.344,0,2,1
39,7,2,3,0,2,2,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
54,4,2,4,0,2,2,2,5,2,1,999,2,2,-46.2,1.344,0,3,1
30,4,1,4,0,2,2,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
30,4,1,4,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
30,4,1,4,0,0,2,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
51,4,2,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,3,0
48,1,2,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,3,0
30,4,1,4,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
45,0,1,3,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
31,0,3,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
36,1,2,3,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
38,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
31,1,2,3,0,0,2,2,5,2,1,999,1,2,-46.2,1.344,0,1,1
33,0,2,3,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
33,7,2,3,0,0,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
42,2,3,4,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
41,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,1,2,0
41,1,2,2,0,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,2,0
36,1,3,3,1,2,0,1,5,2,2,999,0,1,-46.2,1.344,0,2,0
26,8,1,3,1,2,0,2,5,2,1,999,0,1,-46.2,1.344,0,1,0
43,1,2,2,1,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
41,1,2,2,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
34,0,2,4,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
31,1,3,3,0,2,0,2,5,2,2,999,1,2,-46.2,1.344,0,1,1
32,0,1,4,0,2,0,2,5,2,8,999,0,1,-46.2,1.344,0,1,0
28,7,1,1,0,2,0,2,5,2,9,999,1,2,-46.2,1.344,0,1,1
44,4,2,4,0,2,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
34,7,0,3,0,2,2,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
58,1,1,2,1,0,0,2,5,2,2,999,1,2,-46.2,1.344,0,3,1
46,4,3,4,0,0,0,2,5,2,2,999,1,2,-46.2,1.344,0,2,1
35,7,1,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
30,7,1,3,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,1,0
37,9,2,4,0,0,0,2,5,2,2,999,0,1,-46.2,1.344,0,2,0
32,4,3,4,0,0,0,2,5,2,3,999,0,1,-46.2,1.344,0,1,0
